조사서번호,화재발생년월일,읍면동,세부주소,대상(도로)명,지역대거리,지번동,지번리,도로명주소,위도,경도
'171022153515057,2017-10-22 11:07,홍산면,'85- 지번무시/ 토정2리 64길 62,양계장,0,홍산면,토정리,,0,0
'171024160534676,2017-10-23 15:20,홍산면,'320-6 홍산농공단지 내 공동묘지,임야-들불(공동묘지),0,홍산면,홍양리,,0,0
'171024052518781,2017-10-24 3:08,양화면,'75-2 ,주택,0.1,양화면,입포리,입포로 66-3,0,0
'171024115322681,2017-10-24 9:49,규암면,'297-7 진흥종합농기계 하우스,천막하우스(한복판매),0,규암면,반산리,흥수로 723,0,0
'171025234618885,2017-10-25 20:53,규암면,'337-2 ,자동차,0,규암면,신리,,0,0
'171026121846305,2017-10-26 7:32,구룡면,'185- ,기타 -한성곡물건조기,2.5,구룡면,죽절리,망해로74번길 30-8,0,0
'171027234702458,2017-10-27 19:40,외산면,'380- ,현대농장,0,외산면,장항리,만수로 335,0,0
'171028155839858,2017-10-28 13:55,세도면,'190- 청포리 교회 옆,임야(대나무밭),3.6,세도면,청포리,,0,0
'171029132730495,2017-10-29 12:13,장암면,'261-19 노상,차량,0,장암면,합곡리,,0,0
'171029234440463,2017-10-29 22:16,규암면,'253-9 ,주택,0,규암면,반산리,흥수로811번길 23-6,0,0
'171101213556337,2017-11-01 18:25,임천면,'84- ,단독주택 내 창고,0,임천면,발산리,만가로273번길 30-12,0,0
'171104143139028,2017-11-04 10:34,은산면,'215- ,신안농장,0,은산면,회곡리,회곡저실로 55,0,0
'171105184047432,2017-11-05 14:31,세도면,'112-5 ,단독주택,0,세도면,반조원리,세도로461번길 34,0,0
'171107182035785,2017-11-07 16:09,내산면,'178- ,주택,2.5,내산면,저동리,성충로지우길 12-5,0,0
'171109021913608,2017-11-08 20:42,옥산면,'191-1 ,돈사화재,0,옥산면,학산리,옥산북로 285,0,0
'171109160852520,2017-11-09 13:24,내산면,'488-12 ,주택,0.5,내산면,운치리,성충로 1006-18,0,0
'171116102808708,2017-11-15 15:10,세도면,'4-1 ,,2.5,세도면,수고리,,0,0
'171115215850900,2017-11-15 20:23,외산면,'120- ,화목보일러,0,외산면,전장리,만수로550번길 16,0,0
'171120221534647,2017-11-20 19:29,옥산면,'583- ,임야,0,옥산면,봉산리,,0,0
'171121160610547,2017-11-21 6:00,규암면,'303-3 대동황토방아파트 102-702,아파트,0,규암면,반산리,,0,0
'171121165606479,2017-11-21 11:04,충화면,'297- ,,0,충화면,지석리,,0,0
'171121234535027,2017-11-21 18:17,세도면,'623- 절골부락,일석2농장,5.2,세도면,사산리,의자로187번길 125,0,0
'171128195826801,2017-11-28 16:43,홍산면,'315-29 ,주택,0,홍산면,남촌리,안남로 281-6,0,0
'171201145047505,2017-12-01 11:18,초촌면,'480-4 ,기타-야적장,3,초촌면,소사리,,0,0
'171205145612638,2017-12-05 13:06,부여읍,'175-2 염창3리회관 뒤 쓰레기 분리 수거장,쓰레기 분리 수거장,0,부여읍,염창리,염창로 98,0,0
'171205230454979,2017-12-05 21:32,부여읍,'126-1 ,일반음식점,0,부여읍,구아리,나성로 100,0,0
'171207043251091,2017-12-07 1:53,양화면,'400-3 ,주택,3.2,양화면,원당리,양화동로 451,0,0
'171212151234651,2017-12-12 12:33,은산면,'108-1 현재지번 옆집,주택화재,0,은산면,가중리,가중로25번길 4-1,0,0
'171214045743804,2017-12-13 22:53,장암면,'20- ,,0,장암면,정암리,와요로 41-41,0,0
'171215163533474,2017-12-15 12:23,옥산면,'329-4 ,창고화재,1.4,옥산면,내대리,옥산동로 81-3,0,0
'171215210608577,2017-12-15 17:47,은산면,'397-2 ,주택,0,은산면,신대리,충절로 2771,0,0
'171217001548882,2017-12-16 22:33,부여읍,'172-1 ,부여야외스케이트공사장,0,부여읍,동남리,,0,0
'171218045314462,2017-12-18 2:02,양화면,'64-2 마을회관옆,기타화재,0.5,양화면,입포리,입포로 65-3,0,0
'171219002725074,2017-12-18 20:32,충화면,'42- 이범력 님,주택화재,0,충화면,만지리,만지동로20번길 60,0,0
'171220131020614,2017-12-19 14:00,은산면,'274-1 ,전동카트(C6H-0845AA),0,은산면,나령리,충절로 3734-82,0,0
'171219172757690,2017-12-19 15:52,은산면,' - 공주서천고속도로  공주방향  32.2K,자동차 - 화물차,0,은산면,신대리,,0,0
'171222131224663,2017-12-22 11:58,장암면,'25-10 GPS위치,,0,장암면,합곡리,,0,0
'171224115752721,2017-12-24 8:58,석성면,'720-1 ,주택화재,5.7,석성면,비당리,비당로109번길 46,0,0
'171231190538391,2017-12-31 16:40,남면,'215-9 외 1필지,남면농장(양계장),0,남면,내곡리,남성로 310,0,0
'180102012330756,2018-01-01 20:46,임천면,'366- ,,0,임천면,가신리,,0,0
'180108003144359,2018-01-07 22:53,초촌면,'792-7 마을회관 인근,,4,초촌면,신암리,,0,0
'180118080941806,2018-01-18 4:04,충화면,'510- ,우사 화재,0,충화면,팔충리,팔충로886번길 24-19,0,0
'180123153406051,2018-01-23 11:38,장암면,'308- ,단독주택,0,장암면,상황리,위덕로527번길 27,0,0
'180128031159477,2018-01-27 22:48,세도면,'752- 하천,기타화재 - 하천,0,세도면,청포리,,0,0
'180128160658564,2018-01-28 14:41,부여읍,'907-1 야생초화원,드론,0,부여읍,정동리,,0,0
'180129134020375,2018-01-29 10:09,부여읍,'73- ,단독주택 ,0,부여읍,송곡리,삼충로216번길 143-36,0,0
'180129200944187,2018-01-29 18:14,석성면,'1079-3 ,버섯재배사,3,석성면,증산리,,0,0
'180202150227897,2018-02-02 13:14,남면,'64-10 ,임야화재-밭,0,남면,마정리,,0,0
'180202223530059,2018-02-02 19:59,규암면,'160-2 지피에스위치 /,비닐하우스,0,규암면,합송리,흥수로 684,0,0
'180204152941479,2018-02-04 13:44,충화면,'54- ,임야화재,1.8,충화면,복금리,,0,0
'180205154841317,2018-02-05 12:43,장암면,'172-1 ,,0,장암면,하황리,,0,0
'180207165944219,2018-02-07 14:25,양화면,'425-5 마을회관 뒤,,3.5,양화면,원당리,,0,0
'180208130102387,2018-02-08 11:01,부여읍,'402-1 ,,0,부여읍,염창리,,0,0
'180209160907124,2018-02-09 12:34,부여읍,'576- ,,10,부여읍,능산리,,0,0
'180209162506797,2018-02-09 13:30,은산면,'59- ,,0,은산면,오번리,,0,0
'180210153733187,2018-02-10 11:46,충화면,'566- ,양계장 화재,0,충화면,지석리,팔충로 493-26,0,0
'180210230203904,2018-02-10 20:38,외산면,'380- ,단독주택,0,외산면,장항리,만수로 335,0,0
'180211225625161,2018-02-11 19:55,세도면,'2-25 하천,기타화재 - 하천,0,세도면,청포리,,0,0
'180213085602235,2018-02-13 7:19,장암면,'823-5 ,비닐하우스,0,장암면,하황리,,0,0
'180215125749129,2018-02-15 11:54,석성면,'862-3 지피에스,차량화재,2,석성면,증산리,,0,0
'180217060745923,2018-02-17 4:10,부여읍,'158- ,1층상가건물화재,0,부여읍,관북리,석탑로남령길 3,0,0
'180221151142893,2018-02-21 12:26,은산면,'220-2 은남로 12,임야(묘지),0,은산면,가중리,,0,0
'180221191407589,2018-02-21 17:15,규암면,'1-1 ,임야-산불,0,규암면,신리,,0,0
'180223103300330,2018-02-22 14:40,석성면,'936- 하천,,0,석성면,현내리,,0,0
'180224015110269,2018-02-23 22:15,홍산면,'311- 좌홍1리 마을회관 지번,주택화재,0,홍산면,좌홍리,대백제로848번길 62,0,0
'180225160411452,2018-02-25 14:28,은산면,'377- 봉선사 입구,기타화재,0,은산면,홍산리,,0,0
'180225193200169,2018-02-25 16:31,세도면,'922-4 수고리 추모공원 방향 진행,임야화재,3.5,세도면,수고리,해촌로63번길 2-15,0,0
'180226225321021,2018-02-26 20:12,은산면,'117- ,단독주택,0,은산면,대양리,충절로대양1길 102-3,0,0
'180228062528898,2018-02-28 3:56,부여읍,'35-12 용정암,단독주택,0,부여읍,용정리,독정로 229,0,0
'180303140351348,2018-03-03 12:11,규암면,'4- 지피에스 지번,임야화재,0,규암면,모리,,0,0
'180303193010431,2018-03-03 15:15,은산면,'29-2 지번무시,차량(포크레인)화재,0,은산면,홍산리,,0,0
'180304135614449,2018-03-04 12:02,부여읍,'113- ,쌍북주공2차 아파트,0,부여읍,쌍북리,성왕로328번길 15,0,0
'180304170722315,2018-03-04 14:34,초촌면,'126-3 ,임야(들불),3.2,초촌면,추양리,,0,0
'180305021831002,2018-03-04 21:53,은산면,'152-2 ,단독주택,0,은산면,신대리,충절로2760번길 19,0,0
'180307084625225,2018-03-07 7:02,홍산면,'369-23 도로상,차량화재(89노9104),0,홍산면,조현리,,0,0
'180309101650064,2018-03-09 6:11,홍산면,'576-4 외 2필지,동식물시설 - 계사,0,홍산면,정동리,,0,0
'180311095830994,2018-03-11 1:11,초촌면,'24-8 ,폐기물 야적장,0,초촌면,세탑리,,0,0
'180311184129663,2018-03-11 14:29,부여읍,'15-3 ,임야,0,부여읍,가탑리,,0,0
'180315095908498,2018-03-15 8:15,세도면,'83-3 토마토 하우스 화재/내부 보일러 화재,비닐하우스 화재,1.2,세도면,간대리,,0,0
'180317111641808,2018-03-17 9:27,부여읍,'167-16 도로상(왕포천4교),차량(1톤 화물),0,부여읍,능산리,,0,0
'180320221559088,2018-03-20 19:32,임천면,'644- 인근 주택 화재/,단독주택화재,0,임천면,점리,남성로 1094-21,0,0
'180323110209576,2018-03-23 9:33,남면,'156-1 송수로192번길 75-5,농막(컨테이너),2.5,남면,송학리,,0,0
'180326134716551,2018-03-26 12:56,부여읍,'736- ,기타화재,0,부여읍,동남리,서동로37번길 34-1,0,0
'180326211259402,2018-03-26 18:44,세도면,'545-4 ,단독주택,1.5,세도면,청포리,부흥로750번길 11-10,0,0
'180327201948636,2018-03-27 18:50,석성면,'439-1 ,자동차 - 포크레인(02W),1.5,석성면,현내리,,0,0
'180328103431955,2018-03-28 8:34,석성면,'821-5 삼영농장,기타화재,5.6,석성면,석성리,석성남로 64,0,0
'180330001551056,2018-03-29 21:08,은산면,'23-1 ,동식물시설 - 양계장화재,0,은산면,신대리,,0,0
'180331140927389,2018-03-31 11:29,홍산면,'129- ,주택 창고(가건물),0,홍산면,남촌리,남촌로9번길 26-7,0,0
'180331163816241,2018-03-31 15:07,세도면,'313- ,임야-들불(밭),6.5,세도면,화수리,,0,0
'180401232024572,2018-04-01 21:24,규암면,'192-5 ,축사(우사),0,규암면,수목리,,0,0
'180403163416552,2018-04-03 13:38,석성면,'1320-130 ,임야 - 들불,2.2,석성면,증산리,,0,0
'180404013550235,2018-04-03 20:46,양화면,'113-4 ,단독주택,9,양화면,시음리,양화서로120번길 12,0,0
'180406202721072,2018-04-06 17:36,초촌면,'202- ,버섯재배사,1,초촌면,응평리,초촌로31번길 43,0,0
'180407231818988,2018-04-07 21:28,부여읍,'672-5 산새빌D 401호,다가구주택,0,부여읍,동남리,사비로54번길 7,0,0
'180410195043721,2018-04-10 18:01,부여읍,'536-2 건양대 앞 버스정류장 / 응급실 앞,버스정류장,0,부여읍,동남리,,0,0
'180416012529171,2018-04-15 23:25,은산면,'77-2 회곡저실로 182,형제제재소,0,은산면,회곡리,회곡저실로 182,0,0
'180417133434163,2018-04-17 11:43,임천면,'714- ,,0,임천면,구교리,성흥로119번길 54,0,0
'180417175359295,2018-04-17 16:07,내산면,'247-2 안저동마을,,3.5,내산면,저동리,,0,0
'180420061032816,2018-04-20 3:05,장암면,'141-3 ,주택-창고화재,0,장암면,점상리,남성로881번길 47,0,0
'180420141023471,2018-04-20 11:55,옥산면,'107-4 ,,0,옥산면,학산리,옥산북로 294-42,0,0
'180420174045698,2018-04-20 15:02,세도면,' - 28-2,,1.8,세도면,청포리,,0,0
'180421144549209,2018-04-21 13:25,부여읍,'18-6 ,임야-들불화재,0,부여읍,왕포리,,0,0
'180421184256075,2018-04-21 16:56,초촌면,'132- ,임야-들불,3.3,초촌면,세탑리,,0,0
'180427222234878,2018-04-27 18:01,은산면,'395- ,,0,은산면,홍산리,,0,0
'180428205612321,2018-04-28 17:53,장암면,'661-29 ,단독주택,0,장암면,석동리,장암로 25,0,0
'180429143256882,2018-04-29 11:03,장암면,'442-1 ,,0,장암면,상황리,,0,0
'180502140637199,2018-05-02 11:58,부여읍,'344- 비닐하우스,비닐하우스,0,부여읍,저석리,,0,0
'180503061351793,2018-05-03 1:26,세도면,'504-1 ,단독주택,3.2,세도면,장산리,인세로105번길 34,0,0
'180504170826961,2018-05-04 14:29,은산면,'525-4 ,단독주택,0,은산면,오번리,은북로 175-2,0,0
'180504184246370,2018-05-04 15:01,임천면,'16- ,아현영농조합법인,0,임천면,탑산리,탑사로 90,0,0
'180505203732205,2018-05-05 19:04,세도면,'108- ,,4.8,세도면,청송리,,0,0
'180510093240985,2018-05-10 6:40,옥산면,'322- ,단독주택,0,옥산면,상기리,옥산북로437번길 28,0,0
'180516104509601,2018-05-16 8:53,초촌면,'392- ,대나무 밭 화재,3.1,초촌면,신암리,신암로177번길 42,0,0
'180516145303704,2018-05-16 10:55,초촌면,'265-2 하우스화재-딸기농장,비닐하우스화재,1.4,초촌면,송국리,,0,0
'180521063251110,2018-05-21 4:43,양화면,'343- ,,6.2,양화면,시음리,,0,0
'180528133720114,2018-05-28 11:32,남면,'35-1 부여 장암배수장,임야-들불(둑방),0,남면,마정리,,0,0
'180528163136213,2018-05-28 15:42,규암면,'757-3 ,둑방화재,0,규암면,합송리,,0,0
'180529045041050,2018-05-29 3:52,부여읍,'504-3 ,비가림시설,0,부여읍,군수리,,0,0
'180529175142796,2018-05-29 16:23,초촌면,'300- 김갑수님댁,대나무 밭 화재,1.5,초촌면,초평리,초평로258번길 11-7,0,0
'180601201847689,2018-06-01 19:05,부여읍,'326-4 ,기타 - 둑방,0,부여읍,구교리,계백로 201-12,0,0
'180602021247486,2018-06-02 1:07,부여읍,'158- ,굴삭기,0,부여읍,관북리,석탑로남령길 3,0,0
'180604192427643,2018-06-04 17:38,임천면,'431- 한고개 넘어 바로 //,,0,임천면,점리,,0,0
'180605083916903,2018-06-05 6:26,석성면,'1332-7 지피에스위치,,1.5,석성면,증산리,,0,0
'180605135306186,2018-06-05 9:18,내산면,'8- ,산불,4.2,내산면,금지리,,0,0
'180606020409067,2018-06-05 23:24,홍산면,'279-2 ,단독주택,0,홍산면,조현리,조무로46번길 20,0,0
'180606162051792,2018-06-06 14:02,규암면,'430- ,비닐하우스 화재,0,규암면,내리,,0,0
'180608221534807,2018-06-08 19:42,세도면,'23- ,,3.9,세도면,장산리,인세로105번길 40,0,0
'180609085154953,2018-06-09 7:26,부여읍,'725- 부여군 제2청사 옆,,0,부여읍,동남리,,0,0
'180613162822713,2018-06-13 15:05,부여읍,'70- ,기타 - 둑방,0,부여읍,저석리,,0,0
'180615024229269,2018-06-15 1:32,부여읍,'247- 3층,,0,부여읍,구아리,,0,0
'180622214133015,2018-06-22 18:37,장암면,'654-1 2구 마을회관,장하2리마을회관,0,장암면,장하리,의자로599번길 42,0,0
'180622225603946,2018-06-22 19:48,세도면,'50-1 ,동식물시설 - 우사,6.3,세도면,반조원리,,0,0
'180623130828131,2018-06-23 11:15,옥산면,' - 인근 도로상,지게차 화재,0,옥산면,상기리,,0,0
'180625233151197,2018-06-25 19:20,홍산면,' - 산41-1,,0,홍산면,정동리,,0,0
'180629094132420,2018-06-29 7:48,세도면,'113- 귀덕보건지소 주차장,차량 - 화물 대형,3,세도면,귀덕리,,0,0
'180703154237229,2018-07-03 13:41,은산면,'496- ,,5.7,은산면,가곡리,매화로 183-18,0,0
'180704113244860,2018-07-04 8:57,임천면,'247-16 ,주거시설 - 단독주택,0,임천면,칠산리,부흥로 243-,0,0
'180715030010615,2018-07-15 1:10,구룡면,'207-1 ,공장-에스티에스특장,2,구룡면,구봉리,흥수로 409,0,0
'180715125256464,2018-07-15 10:56,홍산면,'395- ,기타 - 대나무밭,0,홍산면,북촌리,,0,0
'180716155904433,2018-07-16 13:29,세도면,'154- 세도자원 내,폐 보일러 기름탱크 폭발,4.2,세도면,귀덕리,부흥로 954,0,0
'180721064932391,2018-07-21 5:34,남면,'355-3 윗집,,0,남면,회동리,남성로464번길 21-4,0,0
'180721093659323,2018-07-21 7:01,부여읍,'497-4 ,,0,부여읍,쌍북리,,0,0
'180725171342317,2018-07-25 16:03,홍산면,'200-4 농협창고뒤,산업시설 - 비닐하우스,0,홍산면,좌홍리,,0,0
'180725231258863,2018-07-25 20:56,남면,'195-1 ,양계장화재,2.1,남면,송학리,,0,0
'180726141445582,2018-07-26 10:51,외산면,'303- ,산업시설 - 축사(우사),0,외산면,전장리,,0,0
'180727065750441,2018-07-27 3:28,홍산면,'153-13 홍산제일교회앞 집,,0,홍산면,남촌리,,0,0
'180730150837948,2018-07-30 12:44,은산면,'638- 외 2필지,,0,은산면,내지리,,0,0
'180730200447066,2018-07-30 16:54,양화면,'270-15 1구 수원장로교회 사택,,7,양화면,수원리,양화서로 758,0,0
'180731032127599,2018-07-31 0:59,세도면,'35-2 ,산업시설 - 동ㆍ식물시설(토마토 비닐하우스),4.7,세도면,가회리,,0,0
'180801172800655,2018-08-01 15:58,세도면,' - 28-3,,6.9,세도면,사산리,,0,0
'180804230249363,2018-08-04 14:52,장암면,'201-1 창고,창고화재,0,장암면,상황리,위덕로 526-42,0,0
'180805005031797,2018-08-04 17:45,장암면,'25- ,비엠에스,0,장암면,원문리,장암로 113-41,0,0
'180805015153627,2018-08-04 20:25,세도면,'844- ,주택창고(비닐하우스),3.1,세도면,수고리,동수로 161-34,0,0
'180808132310954,2018-08-08 11:31,임천면,'671- ,기타 공지,0,임천면,칠산리,,0,0
'180809085057241,2018-08-09 6:50,부여읍,'71-1 (저석3리경로당) 옆집,,0,부여읍,저석리,삼충로서원북길 19,0,0
'180809112907868,2018-08-09 9:07,양화면,'326-12 ,기타 - 기타야외(태양광시설 배전함),1.8,양화면,암수리,,0,0
'180811100737149,2018-08-11 7:48,은산면,' - 지천로933번길 37-6,,0,은산면,용두리,,0,0
'180813134435233,2018-08-13 11:02,남면,'272-34 ,산업시설 - 창고(부여축협가축시장 창고),7,남면,삼용리,삼용로 3-40,0,0
'180816144201591,2018-08-16 13:18,부여읍,'147-2 석목리 27-5,주택 헛간,0,부여읍,석목리,석목로 27-5,0,0
'180819232458734,2018-08-19 20:45,초촌면,'241-1 ,버섯재배사,1.5,초촌면,연화리,연추로128번길 14,0,0
'180820141756885,2018-08-20 9:45,임천면,' - 19-10,,0,임천면,비정리,,0,0
'180820183951437,2018-08-20 12:36,장암면,'446- ,,0,장암면,상황리,,0,0
'180821013532639,2018-08-20 22:10,은산면,'266- ,산업시설 - 창고(컨테이너),3.2,은산면,홍산리,충절로홍산3길 20,0,0
'180821090928981,2018-08-21 7:06,부여읍,'276- ,생활서비스 - 유흥주점(모든이가요주점),0,부여읍,구아리,사비로72번길 7,0,0
'180821193844182,2018-08-21 17:18,은산면,'123-2 서천공주간 고속도로  하행선 부여ic 전,,0,은산면,신대리,충절로2722번길 57-26,0,0
'180823134347290,2018-08-23 12:25,부여읍,'739- 홍선@ 105-1001 /,,0,부여읍,쌍북리,,0,0
'180831002511665,2018-08-30 19:47,장암면,'241-4 ,산업시설 - 동ㆍ식물시설(우사 내 가설건축물),8.7,장암면,점상리,남성로882번길 120,0,0
'180831013908748,2018-08-30 21:11,세도면,'997- ,산업시설 - 동ㆍ식물시설(양계장/수덕성농장),4.6,세도면,수고리,해촌로63번길 100,0,0
